experiment,ID,trial,question,choice_1,choice_2,choice_3,choice_4,mentalization,physical,movement,context,response_type,response,RT,ACC
sat_mc_2_with_sound,6134,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,28.00306,1
sat_mc_2_with_sound,6134,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,physical,1,12.031065,0
sat_mc_2_with_sound,6247,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,3.074495,1
sat_mc_2_with_sound,6247,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,2.96152,1
sat_mc_2_with_sound,6247,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,4.05563,1
sat_mc_2_with_sound,6247,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,3.299525,1
sat_mc_2_with_sound,6247,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,7.781205,1
sat_mc_2_with_sound,6247,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,3.0994,1
sat_mc_2_with_sound,6243,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,4.53934,1
sat_mc_2_with_sound,6243,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,6.693295,1
sat_mc_2_with_sound,6243,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,4.283545,1
sat_mc_2_with_sound,6243,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,7.404625,1
sat_mc_2_with_sound,6243,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,2.84645,1
sat_mc_2_with_sound,6243,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,4.285315,1
sat_mc_2_with_sound,6218,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,physical,1,5.39708,0
sat_mc_2_with_sound,6218,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,11.114495,1
sat_mc_2_with_sound,6218,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,9.836345,1
sat_mc_2_with_sound,6218,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,8.074705,1
sat_mc_2_with_sound,6218,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,5.27686,1
sat_mc_2_with_sound,6218,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,7.29836,1
sat_mc_2_with_sound,6242,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,9.102305,1
sat_mc_2_with_sound,6242,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,7.26864,1
sat_mc_2_with_sound,6242,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,9.58964,1
sat_mc_2_with_sound,6242,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,8.0632,1
sat_mc_2_with_sound,6242,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,18.448705,1
sat_mc_2_with_sound,6242,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,10.893705,1
sat_mc_2_with_sound,6212,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,10.938285,1
sat_mc_2_with_sound,6212,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,20.3541,1
sat_mc_2_with_sound,6212,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,11.11013,1
sat_mc_2_with_sound,6212,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,context,1,12.020685,0
sat_mc_2_with_sound,6212,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,context,4,16.681335,0
sat_mc_2_with_sound,6212,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,physical,1,11.65242,0
sat_mc_2_with_sound,6215,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,physical,1,6.87179,0
sat_mc_2_with_sound,6215,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,10.884185,1
sat_mc_2_with_sound,6215,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,10.827915,1
sat_mc_2_with_sound,6215,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,12.82104,1
sat_mc_2_with_sound,6215,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,7.94647,1
sat_mc_2_with_sound,6215,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,7.004305,1
sat_mc_2_with_sound,6224,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,physical,1,13.1182,0
sat_mc_2_with_sound,6224,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,10.69958,1
sat_mc_2_with_sound,6224,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,physical,4,22.486675,0
sat_mc_2_with_sound,6224,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,13.09015,1
sat_mc_2_with_sound,6224,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,8.524105,1
sat_mc_2_with_sound,6224,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,3.944165,1
sat_mc_2_with_sound,6226,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,4.68033,1
sat_mc_2_with_sound,6226,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,5.88221,1
sat_mc_2_with_sound,6226,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,9.548855,1
sat_mc_2_with_sound,6226,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,10.61588,1
sat_mc_2_with_sound,6226,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,17.40251,1
sat_mc_2_with_sound,6226,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,physical,1,5.87488,0
sat_mc_2_with_sound,6213,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,8.472975,1
sat_mc_2_with_sound,6213,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,context,2,11.612045,0
sat_mc_2_with_sound,6213,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,9.688815,1
sat_mc_2_with_sound,6213,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,10.76625,1
sat_mc_2_with_sound,6213,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,physical,2,3.761415,0
sat_mc_2_with_sound,6213,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,movement,2,1.60293,0
sat_mc_2_with_sound,6223,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,6.18836,1
sat_mc_2_with_sound,6223,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,10.389975,1
sat_mc_2_with_sound,6223,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,8.743235,1
sat_mc_2_with_sound,6223,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,11.62446,1
sat_mc_2_with_sound,6223,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,context,4,19.47602,0
sat_mc_2_with_sound,6223,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,6.514495,1
sat_mc_2_with_sound,6221,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,movement,3,14.208565,0
sat_mc_2_with_sound,6221,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,physical,3,11.12327,0
sat_mc_2_with_sound,6221,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,context,2,14.43012,0
sat_mc_2_with_sound,6221,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,11.792575,1
sat_mc_2_with_sound,6221,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,context,4,19.385705,0
sat_mc_2_with_sound,6221,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,10.752685,1
sat_mc_2_with_sound,6210,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,movement,3,8.87049,0
sat_mc_2_with_sound,6210,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,physical,3,7.271155,0
sat_mc_2_with_sound,6210,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,physical,4,8.04378,0
sat_mc_2_with_sound,6210,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,physical,4,0.132795,0
sat_mc_2_with_sound,6210,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,7.161505,1
sat_mc_2_with_sound,6210,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,3.008935,1
sat_mc_2_with_sound,6211,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,14.426435,1
sat_mc_2_with_sound,6211,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,11.074335,1
sat_mc_2_with_sound,6211,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,14.284045,1
sat_mc_2_with_sound,6211,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,physical,4,14.56328,0
sat_mc_2_with_sound,6211,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,33.83303,1
sat_mc_2_with_sound,6211,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,physical,1,14.975765,0
sat_mc_2_with_sound,6219,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,movement,3,10.135715,0
sat_mc_2_with_sound,6219,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,context,2,13.44137,0
sat_mc_2_with_sound,6219,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,context,2,14.918085,0
sat_mc_2_with_sound,6219,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,physical,4,11.94383,0
sat_mc_2_with_sound,6219,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,physical,2,33.707605,0
sat_mc_2_with_sound,6219,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,9.841085,1
sat_mc_2_with_sound,6228,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,context,4,8.23438,0
sat_mc_2_with_sound,6228,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,physical,3,6.14534,0
sat_mc_2_with_sound,6228,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,context,2,4.399585,0
sat_mc_2_with_sound,6228,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,movement,2,4.147155,0
sat_mc_2_with_sound,6228,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,context,4,0.501485,0
sat_mc_2_with_sound,6228,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,context,3,3.56051,0
sat_mc_2_with_sound,6260,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,physical,1,5.526865,0
sat_mc_2_with_sound,6260,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,6.17422,1
sat_mc_2_with_sound,6260,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,10.967575,1
sat_mc_2_with_sound,6260,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,movement,2,12.528075,0
sat_mc_2_with_sound,6260,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,20.562935,1
sat_mc_2_with_sound,6260,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,4.788265,1
sat_mc_2_with_sound,6249,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,5.64541,1
sat_mc_2_with_sound,6249,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,10.29227,1
sat_mc_2_with_sound,6249,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,context,2,13.693565,0
sat_mc_2_with_sound,6249,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,15.572235,1
sat_mc_2_with_sound,6249,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,20.714135,1
sat_mc_2_with_sound,6249,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,13.308335,1
